production_id,date,mine_id,zone_id,planned_tonnes,actual_tonnes,ore_grade_pct,operating_hours,downtime_hours,rainfall_mm,target_tonnes
PROD-11713,2025-12-15,MINE-03,MINE-03-ZONE-C,252.0,203.2,35.63,13.2,2.8,0.0,260.0
PROD-11714,2025-12-15,MINE-03,MINE-03-ZONE-D,252.0,196.3,34.28,13.1,2.9,0.0,260.0
PROD-11715,2025-12-15,MINE-03,MINE-03-ZONE-E,252.0,187.1,37.21,12.1,3.9,0.0,260.0
PROD-11716,2025-12-15,MINE-04,MINE-04-ZONE-A,252.0,177.8,43.62,12.2,3.8,3.4,260.0
PROD-11717,2025-12-15,MINE-04,MINE-04-ZONE-B,252.0,234.6,39.99,14.5,1.5,3.4,260.0
PROD-11718,2025-12-15,MINE-04,MINE-04-ZONE-C,252.0,191.1,43.29,11.8,4.2,3.4,260.0
PROD-11719,2025-12-15,MINE-04,MINE-04-ZONE-D,252.0,202.0,40.08,13.3,2.7,3.4,260.0
PROD-11720,2025-12-15,MINE-04,MINE-04-ZONE-E,252.0,235.8,38.16,15.1,0.9,3.4,260.0
PROD-11721,2025-12-16,MINE-01,MINE-01-ZONE-A,256.0,177.9,40.82,12.0,4.0,0.5,260.0
PROD-11722,2025-12-16,MINE-01,MINE-01-ZONE-B,256.0,189.7,40.25,11.7,4.3,0.5,260.0
PROD-11723,2025-12-16,MINE-01,MINE-01-ZONE-C,256.0,244.9,36.89,15.1,0.9,0.5,260.0
PROD-11724,2025-12-16,MINE-01,MINE-01-ZONE-D,256.0,212.8,42.89,12.9,3.1,0.5,260.0
PROD-11725,2025-12-16,MINE-01,MINE-01-ZONE-E,256.0,207.6,38.85,12.7,3.3,0.5,260.0
PROD-11726,2025-12-16,MINE-02,MINE-02-ZONE-A,256.0,215.5,38.72,14.0,2.0,0.2,260.0
PROD-11727,2025-12-16,MINE-02,MINE-02-ZONE-B,256.0,208.3,40.64,12.3,3.7,0.2,260.0
PROD-11728,2025-12-16,MINE-02,MINE-02-ZONE-C,256.0,180.5,37.53,11.7,4.3,0.2,260.0
PROD-11729,2025-12-16,MINE-02,MINE-02-ZONE-D,256.0,198.8,40.0,11.7,4.3,0.2,260.0
PROD-11730,2025-12-16,MINE-02,MINE-02-ZONE-E,256.0,215.9,34.95,14.0,2.0,0.2,260.0
PROD-11731,2025-12-16,MINE-03,MINE-03-ZONE-A,256.0,199.5,32.42,11.7,4.3,2.1,260.0
PROD-11732,2025-12-16,MINE-03,MINE-03-ZONE-B,256.0,189.2,40.48,12.7,3.3,2.1,260.0
PROD-11733,2025-12-16,MINE-03,MINE-03-ZONE-C,256.0,227.6,37.99,14.0,2.0,2.1,260.0
PROD-11734,2025-12-16,MINE-03,MINE-03-ZONE-D,256.0,259.3,35.2,15.4,0.6,2.1,260.0
PROD-11735,2025-12-16,MINE-03,MINE-03-ZONE-E,256.0,199.1,36.68,12.0,4.0,2.1,260.0
PROD-11736,2025-12-16,MINE-04,MINE-04-ZONE-A,256.0,206.3,37.99,12.7,3.3,3.5,260.0
PROD-11737,2025-12-16,MINE-04,MINE-04-ZONE-B,256.0,191.8,40.55,12.3,3.7,3.5,260.0
PROD-11738,2025-12-16,MINE-04,MINE-04-ZONE-C,256.0,214.2,40.66,12.6,3.4,3.5,260.0
PROD-11739,2025-12-16,MINE-04,MINE-04-ZONE-D,256.0,197.7,36.03,11.7,4.3,3.5,260.0
PROD-11740,2025-12-16,MINE-04,MINE-04-ZONE-E,256.0,246.7,37.24,14.7,1.3,3.5,260.0
PROD-11741,2025-12-17,MINE-01,MINE-01-ZONE-A,260.0,227.4,35.25,13.2,2.8,2.8,260.0
PROD-11742,2025-12-17,MINE-01,MINE-01-ZONE-B,260.0,232.4,41.32,14.0,2.0,2.8,260.0
PROD-11743,2025-12-17,MINE-01,MINE-01-ZONE-C,260.0,234.8,37.17,14.0,2.0,2.8,260.0
PROD-11744,2025-12-17,MINE-01,MINE-01-ZONE-D,260.0,180.5,34.12,11.9,4.1,2.8,260.0
PROD-11745,2025-12-17,MINE-01,MINE-01-ZONE-E,260.0,217.7,40.37,14.4,1.6,2.8,260.0
PROD-11746,2025-12-17,MINE-02,MINE-02-ZONE-A,260.0,245.9,42.07,15.5,0.5,1.3,260.0
PROD-11747,2025-12-17,MINE-02,MINE-02-ZONE-B,260.0,223.6,38.1,13.0,3.0,1.3,260.0
PROD-11748,2025-12-17,MINE-02,MINE-02-ZONE-C,260.0,188.0,36.79,12.2,3.8,1.3,260.0
PROD-11749,2025-12-17,MINE-02,MINE-02-ZONE-D,260.0,249.8,36.45,14.9,1.1,1.3,260.0
PROD-11750,2025-12-17,MINE-02,MINE-02-ZONE-E,260.0,220.7,37.36,14.0,2.0,1.3,260.0
PROD-11751,2025-12-17,MINE-03,MINE-03-ZONE-A,260.0,255.2,32.16,15.0,1.0,1.7,260.0
PROD-11752,2025-12-17,MINE-03,MINE-03-ZONE-B,260.0,187.3,34.88,12.0,4.0,1.7,260.0
PROD-11753,2025-12-17,MINE-03,MINE-03-ZONE-C,260.0,203.1,33.42,12.4,3.6,1.7,260.0
PROD-11754,2025-12-17,MINE-03,MINE-03-ZONE-D,260.0,227.9,41.76,14.8,1.2,1.7,260.0
PROD-11755,2025-12-17,MINE-03,MINE-03-ZONE-E,260.0,252.4,35.18,15.3,0.7,1.7,260.0
PROD-11756,2025-12-17,MINE-04,MINE-04-ZONE-A,260.0,204.8,41.51,13.3,2.7,3.4,260.0
PROD-11757,2025-12-17,MINE-04,MINE-04-ZONE-B,260.0,237.1,33.4,14.9,1.1,3.4,260.0
PROD-11758,2025-12-17,MINE-04,MINE-04-ZONE-C,260.0,211.0,34.56,12.4,3.6,3.4,260.0
PROD-11759,2025-12-17,MINE-04,MINE-04-ZONE-D,260.0,196.4,36.95,12.3,3.7,3.4,260.0
PROD-11760,2025-12-17,MINE-04,MINE-04-ZONE-E,260.0,206.2,33.25,12.9,3.1,3.4,260.0
PROD-11761,2025-12-18,MINE-01,MINE-01-ZONE-A,264.0,206.5,32.36,11.9,4.1,3.3,260.0
PROD-11762,2025-12-18,MINE-01,MINE-01-ZONE-B,264.0,217.7,37.95,12.9,3.1,3.3,260.0
PROD-11763,2025-12-18,MINE-01,MINE-01-ZONE-C,264.0,214.6,34.0,13.4,2.6,3.3,260.0
PROD-11764,2025-12-18,MINE-01,MINE-01-ZONE-D,264.0,180.2,40.76,11.8,4.2,3.3,260.0
PROD-11765,2025-12-18,MINE-01,MINE-01-ZONE-E,264.0,236.3,38.68,13.7,2.3,3.3,260.0
PROD-11766,2025-12-18,MINE-02,MINE-02-ZONE-A,264.0,225.4,41.79,14.2,1.8,0.3,260.0
PROD-11767,2025-12-18,MINE-02,MINE-02-ZONE-B,264.0,219.8,34.11,12.9,3.1,0.3,260.0
PROD-11768,2025-12-18,MINE-02,MINE-02-ZONE-C,264.0,196.3,37.53,11.9,4.1,0.3,260.0
PROD-11769,2025-12-18,MINE-02,MINE-02-ZONE-D,264.0,242.8,42.68,14.4,1.6,0.3,260.0
PROD-11770,2025-12-18,MINE-02,MINE-02-ZONE-E,264.0,210.9,34.33,13.5,2.5,0.3,260.0
PROD-11771,2025-12-18,MINE-03,MINE-03-ZONE-A,264.0,201.5,43.21,11.6,4.4,1.8,260.0
PROD-11772,2025-12-18,MINE-03,MINE-03-ZONE-B,264.0,215.8,36.93,12.8,3.2,1.8,260.0
PROD-11773,2025-12-18,MINE-03,MINE-03-ZONE-C,264.0,238.7,33.77,14.1,1.9,1.8,260.0
PROD-11774,2025-12-18,MINE-03,MINE-03-ZONE-D,264.0,194.2,33.58,11.9,4.1,1.8,260.0
PROD-11775,2025-12-18,MINE-03,MINE-03-ZONE-E,264.0,231.9,36.88,13.8,2.2,1.8,260.0
PROD-11776,2025-12-18,MINE-04,MINE-04-ZONE-A,264.0,226.6,35.34,14.7,1.3,1.5,260.0
PROD-11777,2025-12-18,MINE-04,MINE-04-ZONE-B,264.0,261.1,43.1,15.3,0.7,1.5,260.0
PROD-11778,2025-12-18,MINE-04,MINE-04-ZONE-C,264.0,209.2,33.83,13.0,3.0,1.5,260.0
PROD-11779,2025-12-18,MINE-04,MINE-04-ZONE-D,264.0,226.1,32.3,13.7,2.3,1.5,260.0
PROD-11780,2025-12-18,MINE-04,MINE-04-ZONE-E,264.0,188.6,38.23,11.8,4.2,1.5,260.0
PROD-11781,2025-12-19,MINE-01,MINE-01-ZONE-A,268.0,180.3,43.05,11.6,4.4,0.2,260.0
PROD-11782,2025-12-19,MINE-01,MINE-01-ZONE-B,268.0,233.1,40.75,13.6,2.4,0.2,260.0
PROD-11783,2025-12-19,MINE-01,MINE-01-ZONE-C,268.0,245.0,37.56,15.2,0.8,0.2,260.0
PROD-11784,2025-12-19,MINE-01,MINE-01-ZONE-D,268.0,193.4,37.11,12.1,3.9,0.2,260.0
PROD-11785,2025-12-19,MINE-01,MINE-01-ZONE-E,268.0,211.1,38.88,13.1,2.9,0.2,260.0
PROD-11786,2025-12-19,MINE-02,MINE-02-ZONE-A,268.0,213.1,34.61,12.3,3.7,1.7,260.0
PROD-11787,2025-12-19,MINE-02,MINE-02-ZONE-B,268.0,240.8,40.33,13.9,2.1,1.7,260.0
PROD-11788,2025-12-19,MINE-02,MINE-02-ZONE-C,268.0,214.9,32.42,13.5,2.5,1.7,260.0
PROD-11789,2025-12-19,MINE-02,MINE-02-ZONE-D,268.0,246.3,36.15,15.0,1.0,1.7,260.0
PROD-11790,2025-12-19,MINE-02,MINE-02-ZONE-E,268.0,212.2,36.69,12.7,3.3,1.7,260.0
PROD-11791,2025-12-19,MINE-03,MINE-03-ZONE-A,268.0,183.1,39.74,11.9,4.1,3.4,260.0
PROD-11792,2025-12-19,MINE-03,MINE-03-ZONE-B,268.0,222.8,37.82,13.2,2.8,3.4,260.0
PROD-11793,2025-12-19,MINE-03,MINE-03-ZONE-C,268.0,229.2,36.48,14.5,1.5,3.4,260.0
PROD-11794,2025-12-19,MINE-03,MINE-03-ZONE-D,268.0,225.3,42.32,13.0,3.0,3.4,260.0
PROD-11795,2025-12-19,MINE-03,MINE-03-ZONE-E,268.0,224.5,33.78,12.8,3.2,3.4,260.0
PROD-11796,2025-12-19,MINE-04,MINE-04-ZONE-A,268.0,252.8,41.78,14.9,1.1,3.5,260.0
PROD-11797,2025-12-19,MINE-04,MINE-04-ZONE-B,268.0,245.5,42.72,14.6,1.4,3.5,260.0
PROD-11798,2025-12-19,MINE-04,MINE-04-ZONE-C,268.0,207.4,35.45,13.1,2.9,3.5,260.0
PROD-11799,2025-12-19,MINE-04,MINE-04-ZONE-D,268.0,206.3,41.94,12.1,3.9,3.5,260.0
PROD-11800,2025-12-19,MINE-04,MINE-04-ZONE-E,268.0,197.2,36.25,12.4,3.6,3.5,260.0
PROD-11801,2025-12-20,MINE-01,MINE-01-ZONE-A,312.0,288.5,33.05,15.0,1.0,1.9,260.0
PROD-11802,2025-12-20,MINE-01,MINE-01-ZONE-B,312.0,259.4,36.77,14.1,1.9,1.9,260.0
PROD-11803,2025-12-20,MINE-01,MINE-01-ZONE-C,312.0,232.3,37.51,11.9,4.1,1.9,260.0
PROD-11804,2025-12-20,MINE-01,MINE-01-ZONE-D,312.0,258.4,37.97,13.5,2.5,1.9,260.0
PROD-11805,2025-12-20,MINE-01,MINE-01-ZONE-E,312.0,234.8,41.68,11.7,4.3,1.9,260.0
PROD-11806,2025-12-20,MINE-02,MINE-02-ZONE-A,312.0,227.0,32.46,12.2,3.8,2.6,260.0
PROD-11807,2025-12-20,MINE-02,MINE-02-ZONE-B,312.0,286.7,36.76,15.4,0.6,2.6,260.0
PROD-11808,2025-12-20,MINE-02,MINE-02-ZONE-C,312.0,283.2,41.88,14.1,1.9,2.6,260.0
PROD-11809,2025-12-20,MINE-02,MINE-02-ZONE-D,312.0,269.1,38.7,13.3,2.7,2.6,260.0
PROD-11810,2025-12-20,MINE-02,MINE-02-ZONE-E,312.0,271.2,40.47,13.3,2.7,2.6,260.0
PROD-11811,2025-12-20,MINE-03,MINE-03-ZONE-A,312.0,224.4,41.53,11.6,4.4,2.4,260.0
PROD-11812,2025-12-20,MINE-03,MINE-03-ZONE-B,312.0,264.4,41.14,13.0,3.0,2.4,260.0
PROD-11813,2025-12-20,MINE-03,MINE-03-ZONE-C,312.0,252.2,36.83,13.4,2.6,2.4,260.0
PROD-11814,2025-12-20,MINE-03,MINE-03-ZONE-D,312.0,282.9,35.15,14.7,1.3,2.4,260.0
PROD-11815,2025-12-20,MINE-03,MINE-03-ZONE-E,312.0,302.8,43.57,14.9,1.1,2.4,260.0
PROD-11816,2025-12-20,MINE-04,MINE-04-ZONE-A,312.0,239.0,33.7,11.6,4.4,2.4,260.0
PROD-11817,2025-12-20,MINE-04,MINE-04-ZONE-B,312.0,294.8,32.2,14.9,1.1,2.4,260.0
PROD-11818,2025-12-20,MINE-04,MINE-04-ZONE-C,312.0,295.6,35.05,15.1,0.9,2.4,260.0
PROD-11819,2025-12-20,MINE-04,MINE-04-ZONE-D,312.0,290.3,40.04,14.9,1.1,2.4,260.0
PROD-11820,2025-12-20,MINE-04,MINE-04-ZONE-E,312.0,231.6,41.79,12.5,3.5,2.4,260.0
PROD-11821,2025-12-21,MINE-01,MINE-01-ZONE-A,232.0,169.7,34.21,11.5,4.5,2.0,260.0
PROD-11822,2025-12-21,MINE-01,MINE-01-ZONE-B,232.0,177.2,32.69,12.6,3.4,2.0,260.0
PROD-11823,2025-12-21,MINE-01,MINE-01-ZONE-C,232.0,225.0,43.91,14.8,1.2,2.0,260.0
PROD-11824,2025-12-21,MINE-01,MINE-01-ZONE-D,232.0,199.4,32.59,14.1,1.9,2.0,260.0
PROD-11825,2025-12-21,MINE-01,MINE-01-ZONE-E,232.0,210.3,39.63,13.9,2.1,2.0,260.0
PROD-11826,2025-12-21,MINE-02,MINE-02-ZONE-A,232.0,193.3,34.94,12.6,3.4,0.7,260.0
PROD-11827,2025-12-21,MINE-02,MINE-02-ZONE-B,232.0,163.5,32.67,12.1,3.9,0.7,260.0
PROD-11828,2025-12-21,MINE-02,MINE-02-ZONE-C,232.0,209.9,35.31,13.9,2.1,0.7,260.0
PROD-11829,2025-12-21,MINE-02,MINE-02-ZONE-D,232.0,161.7,40.03,12.2,3.8,0.7,260.0
PROD-11830,2025-12-21,MINE-02,MINE-02-ZONE-E,232.0,213.0,35.66,14.6,1.4,0.7,260.0
PROD-11831,2025-12-21,MINE-03,MINE-03-ZONE-A,232.0,217.8,33.78,15.0,1.0,2.3,260.0
PROD-11832,2025-12-21,MINE-03,MINE-03-ZONE-B,232.0,158.5,41.3,11.9,4.1,2.3,260.0
PROD-11833,2025-12-21,MINE-03,MINE-03-ZONE-C,232.0,218.0,38.1,14.8,1.2,2.3,260.0
PROD-11834,2025-12-21,MINE-03,MINE-03-ZONE-D,232.0,204.3,38.85,14.4,1.6,2.3,260.0
PROD-11835,2025-12-21,MINE-03,MINE-03-ZONE-E,232.0,186.1,36.63,12.6,3.4,2.3,260.0
PROD-11836,2025-12-21,MINE-04,MINE-04-ZONE-A,232.0,197.8,37.71,14.2,1.8,2.3,260.0
PROD-11837,2025-12-21,MINE-04,MINE-04-ZONE-B,232.0,195.6,32.87,14.1,1.9,2.3,260.0
PROD-11838,2025-12-21,MINE-04,MINE-04-ZONE-C,232.0,216.9,32.81,14.8,1.2,2.3,260.0
PROD-11839,2025-12-21,MINE-04,MINE-04-ZONE-D,232.0,233.2,35.21,15.2,0.8,2.3,260.0
PROD-11840,2025-12-21,MINE-04,MINE-04-ZONE-E,232.0,226.9,40.08,15.2,0.8,2.3,260.0
PROD-11841,2025-12-22,MINE-01,MINE-01-ZONE-A,236.0,201.1,38.83,14.2,1.8,2.4,260.0
PROD-11842,2025-12-22,MINE-01,MINE-01-ZONE-B,236.0,189.7,36.51,12.8,3.2,2.4,260.0
PROD-11843,2025-12-22,MINE-01,MINE-01-ZONE-C,236.0,172.6,37.41,11.6,4.4,2.4,260.0
PROD-11844,2025-12-22,MINE-01,MINE-01-ZONE-D,236.0,206.8,32.72,13.5,2.5,2.4,260.0
PROD-11845,2025-12-22,MINE-01,MINE-01-ZONE-E,236.0,189.5,32.22,12.3,3.7,2.4,260.0
PROD-11846,2025-12-22,MINE-02,MINE-02-ZONE-A,236.0,230.9,40.0,14.8,1.2,2.6,260.0
PROD-11847,2025-12-22,MINE-02,MINE-02-ZONE-B,236.0,233.5,37.95,15.2,0.8,2.6,260.0
PROD-11848,2025-12-22,MINE-02,MINE-02-ZONE-C,236.0,224.4,33.8,15.0,1.0,2.6,260.0
PROD-11849,2025-12-22,MINE-02,MINE-02-ZONE-D,236.0,213.5,34.92,15.2,0.8,2.6,260.0
PROD-11850,2025-12-22,MINE-02,MINE-02-ZONE-E,236.0,196.6,39.44,12.6,3.4,2.6,260.0
PROD-11851,2025-12-22,MINE-03,MINE-03-ZONE-A,236.0,201.3,37.45,13.6,2.4,2.2,260.0
PROD-11852,2025-12-22,MINE-03,MINE-03-ZONE-B,236.0,239.3,37.69,15.4,0.6,2.2,260.0
PROD-11853,2025-12-22,MINE-03,MINE-03-ZONE-C,236.0,220.5,42.72,15.2,0.8,2.2,260.0
PROD-11854,2025-12-22,MINE-03,MINE-03-ZONE-D,236.0,222.9,43.82,14.6,1.4,2.2,260.0
PROD-11855,2025-12-22,MINE-03,MINE-03-ZONE-E,236.0,215.0,36.67,14.8,1.2,2.2,260.0
PROD-11856,2025-12-22,MINE-04,MINE-04-ZONE-A,236.0,180.3,36.07,12.4,3.6,2.6,260.0
PROD-11857,2025-12-22,MINE-04,MINE-04-ZONE-B,236.0,194.1,39.46,13.2,2.8,2.6,260.0
PROD-11858,2025-12-22,MINE-04,MINE-04-ZONE-C,236.0,186.4,34.85,12.9,3.1,2.6,260.0
PROD-11859,2025-12-22,MINE-04,MINE-04-ZONE-D,236.0,181.5,39.57,13.0,3.0,2.6,260.0
PROD-11860,2025-12-22,MINE-04,MINE-04-ZONE-E,236.0,205.7,40.32,13.2,2.8,2.6,260.0
PROD-11861,2025-12-23,MINE-01,MINE-01-ZONE-A,240.0,222.3,39.56,14.7,1.3,1.9,260.0
PROD-11862,2025-12-23,MINE-01,MINE-01-ZONE-B,240.0,203.1,32.37,14.0,2.0,1.9,260.0
PROD-11863,2025-12-23,MINE-01,MINE-01-ZONE-C,240.0,208.1,38.94,13.5,2.5,1.9,260.0
PROD-11864,2025-12-23,MINE-01,MINE-01-ZONE-D,240.0,203.8,33.74,14.2,1.8,1.9,260.0
PROD-11865,2025-12-23,MINE-01,MINE-01-ZONE-E,240.0,224.8,36.22,14.9,1.1,1.9,260.0
PROD-11866,2025-12-23,MINE-02,MINE-02-ZONE-A,240.0,224.1,41.69,15.4,0.6,3.4,260.0
PROD-11867,2025-12-23,MINE-02,MINE-02-ZONE-B,240.0,207.3,39.68,14.4,1.6,3.4,260.0
PROD-11868,2025-12-23,MINE-02,MINE-02-ZONE-C,240.0,176.1,32.08,12.3,3.7,3.4,260.0
PROD-11869,2025-12-23,MINE-02,MINE-02-ZONE-D,240.0,216.4,43.62,15.3,0.7,3.4,260.0
PROD-11870,2025-12-23,MINE-02,MINE-02-ZONE-E,240.0,196.1,38.54,13.6,2.4,3.4,260.0
PROD-11871,2025-12-23,MINE-03,MINE-03-ZONE-A,240.0,185.2,35.57,12.4,3.6,1.3,260.0
PROD-11872,2025-12-23,MINE-03,MINE-03-ZONE-B,240.0,203.2,35.71,13.7,2.3,1.3,260.0
PROD-11873,2025-12-23,MINE-03,MINE-03-ZONE-C,240.0,172.4,34.42,11.7,4.3,1.3,260.0
PROD-11874,2025-12-23,MINE-03,MINE-03-ZONE-D,240.0,175.6,43.89,11.9,4.1,1.3,260.0
PROD-11875,2025-12-23,MINE-03,MINE-03-ZONE-E,240.0,211.6,32.28,14.5,1.5,1.3,260.0
PROD-11876,2025-12-23,MINE-04,MINE-04-ZONE-A,240.0,210.6,34.65,14.5,1.5,2.0,260.0
PROD-11877,2025-12-23,MINE-04,MINE-04-ZONE-B,240.0,221.8,36.63,14.7,1.3,2.0,260.0
PROD-11878,2025-12-23,MINE-04,MINE-04-ZONE-C,240.0,212.5,34.24,14.4,1.6,2.0,260.0
PROD-11879,2025-12-23,MINE-04,MINE-04-ZONE-D,240.0,190.1,42.59,13.6,2.4,2.0,260.0
PROD-11880,2025-12-23,MINE-04,MINE-04-ZONE-E,240.0,192.6,38.83,13.2,2.8,2.0,260.0
PROD-11881,2025-12-24,MINE-01,MINE-01-ZONE-A,244.0,206.9,32.59,14.0,2.0,1.9,260.0
PROD-11882,2025-12-24,MINE-01,MINE-01-ZONE-B,244.0,211.3,32.1,14.0,2.0,1.9,260.0
PROD-11883,2025-12-24,MINE-01,MINE-01-ZONE-C,244.0,200.6,38.35,14.0,2.0,1.9,260.0
PROD-11884,2025-12-24,MINE-01,MINE-01-ZONE-D,244.0,211.5,37.12,13.6,2.4,1.9,260.0
PROD-11885,2025-12-24,MINE-01,MINE-01-ZONE-E,244.0,208.7,35.77,14.6,1.4,1.9,260.0
PROD-11886,2025-12-24,MINE-02,MINE-02-ZONE-A,244.0,216.7,42.2,14.3,1.7,3.3,260.0
PROD-11887,2025-12-24,MINE-02,MINE-02-ZONE-B,244.0,190.6,39.34,12.1,3.9,3.3,260.0
PROD-11888,2025-12-24,MINE-02,MINE-02-ZONE-C,244.0,206.3,39.89,14.1,1.9,3.3,260.0
PROD-11889,2025-12-24,MINE-02,MINE-02-ZONE-D,244.0,233.1,41.04,14.5,1.5,3.3,260.0
PROD-11890,2025-12-24,MINE-02,MINE-02-ZONE-E,244.0,194.5,35.51,12.0,4.0,3.3,260.0
PROD-11891,2025-12-24,MINE-03,MINE-03-ZONE-A,244.0,226.7,41.43,14.6,1.4,3.3,260.0
PROD-11892,2025-12-24,MINE-03,MINE-03-ZONE-B,244.0,179.9,33.46,12.3,3.7,3.3,260.0
PROD-11893,2025-12-24,MINE-03,MINE-03-ZONE-C,244.0,202.4,34.94,13.2,2.8,3.3,260.0
PROD-11894,2025-12-24,MINE-03,MINE-03-ZONE-D,244.0,207.8,43.34,13.1,2.9,3.3,260.0
PROD-11895,2025-12-24,MINE-03,MINE-03-ZONE-E,244.0,221.3,35.42,14.5,1.5,3.3,260.0
PROD-11896,2025-12-24,MINE-04,MINE-04-ZONE-A,244.0,193.1,36.92,13.2,2.8,2.2,260.0
PROD-11897,2025-12-24,MINE-04,MINE-04-ZONE-B,244.0,241.1,42.04,15.4,0.6,2.2,260.0
PROD-11898,2025-12-24,MINE-04,MINE-04-ZONE-C,244.0,182.5,34.69,12.7,3.3,2.2,260.0
PROD-11899,2025-12-24,MINE-04,MINE-04-ZONE-D,244.0,198.5,33.54,13.1,2.9,2.2,260.0
PROD-11900,2025-12-24,MINE-04,MINE-04-ZONE-E,244.0,197.6,34.62,12.6,3.4,2.2,260.0
PROD-11901,2025-12-25,MINE-01,MINE-01-ZONE-A,288.0,244.5,39.71,13.2,2.8,3.7,260.0
PROD-11902,2025-12-25,MINE-01,MINE-01-ZONE-B,288.0,216.1,43.21,12.0,4.0,3.7,260.0
PROD-11903,2025-12-25,MINE-01,MINE-01-ZONE-C,288.0,258.5,43.61,15.1,0.9,3.7,260.0
PROD-11904,2025-12-25,MINE-01,MINE-01-ZONE-D,288.0,212.5,37.35,11.5,4.5,3.7,260.0
PROD-11905,2025-12-25,MINE-01,MINE-01-ZONE-E,288.0,262.5,42.33,15.3,0.7,3.7,260.0
PROD-11906,2025-12-25,MINE-02,MINE-02-ZONE-A,288.0,223.6,35.62,12.5,3.5,1.1,260.0
PROD-11907,2025-12-25,MINE-02,MINE-02-ZONE-B,288.0,212.5,35.44,12.1,3.9,1.1,260.0
PROD-11908,2025-12-25,MINE-02,MINE-02-ZONE-C,288.0,225.2,36.04,12.7,3.3,1.1,260.0
PROD-11909,2025-12-25,MINE-02,MINE-02-ZONE-D,288.0,209.6,41.33,12.3,3.7,1.1,260.0
PROD-11910,2025-12-25,MINE-02,MINE-02-ZONE-E,288.0,261.6,35.62,15.4,0.6,1.1,260.0
PROD-11911,2025-12-25,MINE-03,MINE-03-ZONE-A,288.0,245.6,36.58,13.2,2.8,3.4,260.0
PROD-11912,2025-12-25,MINE-03,MINE-03-ZONE-B,288.0,277.5,34.68,15.2,0.8,3.4,260.0
PROD-11913,2025-12-25,MINE-03,MINE-03-ZONE-C,288.0,258.4,42.77,15.3,0.7,3.4,260.0
PROD-11914,2025-12-25,MINE-03,MINE-03-ZONE-D,288.0,202.0,41.35,12.0,4.0,3.4,260.0
PROD-11915,2025-12-25,MINE-03,MINE-03-ZONE-E,288.0,272.8,36.0,14.7,1.3,3.4,260.0
PROD-11916,2025-12-25,MINE-04,MINE-04-ZONE-A,288.0,245.1,40.48,13.9,2.1,1.0,260.0
PROD-11917,2025-12-25,MINE-04,MINE-04-ZONE-B,288.0,244.4,36.05,13.9,2.1,1.0,260.0
PROD-11918,2025-12-25,MINE-04,MINE-04-ZONE-C,288.0,228.8,32.03,12.8,3.2,1.0,260.0
PROD-11919,2025-12-25,MINE-04,MINE-04-ZONE-D,288.0,224.1,32.95,11.7,4.3,1.0,260.0
PROD-11920,2025-12-25,MINE-04,MINE-04-ZONE-E,288.0,228.4,32.83,13.2,2.8,1.0,260.0
PROD-11921,2025-12-26,MINE-01,MINE-01-ZONE-A,292.0,231.5,34.27,12.7,3.3,2.6,260.0
PROD-11922,2025-12-26,MINE-01,MINE-01-ZONE-B,292.0,226.9,34.66,12.7,3.3,2.6,260.0
PROD-11923,2025-12-26,MINE-01,MINE-01-ZONE-C,292.0,288.3,38.61,15.2,0.8,2.6,260.0
PROD-11924,2025-12-26,MINE-01,MINE-01-ZONE-D,292.0,268.2,42.68,15.3,0.7,2.6,260.0
PROD-11925,2025-12-26,MINE-01,MINE-01-ZONE-E,292.0,263.4,43.19,14.7,1.3,2.6,260.0
PROD-11926,2025-12-26,MINE-02,MINE-02-ZONE-A,292.0,212.9,34.98,12.5,3.5,1.8,260.0
PROD-11927,2025-12-26,MINE-02,MINE-02-ZONE-B,292.0,253.3,35.18,14.3,1.7,1.8,260.0
PROD-11928,2025-12-26,MINE-02,MINE-02-ZONE-C,292.0,255.1,35.62,14.7,1.3,1.8,260.0
PROD-11929,2025-12-26,MINE-02,MINE-02-ZONE-D,292.0,238.8,36.99,12.8,3.2,1.8,260.0
PROD-11930,2025-12-26,MINE-02,MINE-02-ZONE-E,292.0,232.1,39.9,12.5,3.5,1.8,260.0
PROD-11931,2025-12-26,MINE-03,MINE-03-ZONE-A,292.0,226.1,32.34,12.4,3.6,2.1,260.0
PROD-11932,2025-12-26,MINE-03,MINE-03-ZONE-B,292.0,253.2,43.39,13.3,2.7,2.1,260.0
PROD-11933,2025-12-26,MINE-03,MINE-03-ZONE-C,292.0,263.8,33.69,14.2,1.8,2.1,260.0
PROD-11934,2025-12-26,MINE-03,MINE-03-ZONE-D,292.0,215.9,38.99,12.1,3.9,2.1,260.0
PROD-11935,2025-12-26,MINE-03,MINE-03-ZONE-E,292.0,289.0,39.85,15.3,0.7,2.1,260.0
PROD-11936,2025-12-26,MINE-04,MINE-04-ZONE-A,292.0,247.6,37.26,12.9,3.1,2.8,260.0
PROD-11937,2025-12-26,MINE-04,MINE-04-ZONE-B,292.0,259.6,34.26,14.4,1.6,2.8,260.0
PROD-11938,2025-12-26,MINE-04,MINE-04-ZONE-C,292.0,268.1,35.82,15.3,0.7,2.8,260.0
PROD-11939,2025-12-26,MINE-04,MINE-04-ZONE-D,292.0,270.7,41.5,14.9,1.1,2.8,260.0
PROD-11940,2025-12-26,MINE-04,MINE-04-ZONE-E,292.0,239.8,33.94,14.0,2.0,2.8,260.0
