record_id,date,mine_id,rainfall_mm,temp_c,humidity_pct,soil_moisture_pct,weather_condition
WX-MINE-02-2026-08-23,2026-08-23,MINE-02,38.5,34.5,56.4,0.47,LIGHT RAIN
WX-MINE-03-2026-08-23,2026-08-23,MINE-03,27.0,39.1,67.1,0.45,LIGHT RAIN
WX-MINE-04-2026-08-23,2026-08-23,MINE-04,67.3,26.0,80.2,0.8,HEAVY RAIN
WX-MINE-01-2026-08-24,2026-08-24,MINE-01,2.9,33.5,45.4,0.19,CLEAR
WX-MINE-02-2026-08-24,2026-08-24,MINE-02,23.1,32.7,86.9,0.35,LIGHT RAIN
WX-MINE-03-2026-08-24,2026-08-24,MINE-03,42.9,23.4,82.9,0.6,HEAVY RAIN
WX-MINE-04-2026-08-24,2026-08-24,MINE-04,0.8,25.3,89.5,0.18,CLEAR
WX-MINE-01-2026-08-25,2026-08-25,MINE-01,3.1,22.5,83.3,0.27,CLEAR
WX-MINE-02-2026-08-25,2026-08-25,MINE-02,90.8,22.5,82.7,0.95,HEAVY RAIN
WX-MINE-03-2026-08-25,2026-08-25,MINE-03,18.9,30.8,45.9,0.38,LIGHT RAIN
WX-MINE-04-2026-08-25,2026-08-25,MINE-04,25.0,41.4,62.9,0.42,LIGHT RAIN
WX-MINE-01-2026-08-26,2026-08-26,MINE-01,28.0,26.2,86.7,0.46,LIGHT RAIN
WX-MINE-02-2026-08-26,2026-08-26,MINE-02,94.6,30.3,46.6,0.95,HEAVY RAIN
WX-MINE-03-2026-08-26,2026-08-26,MINE-03,53.2,32.2,87.0,0.59,HEAVY RAIN
WX-MINE-04-2026-08-26,2026-08-26,MINE-04,48.6,41.2,40.5,0.59,HEAVY RAIN
WX-MINE-01-2026-08-27,2026-08-27,MINE-01,20.2,40.9,70.9,0.34,LIGHT RAIN
WX-MINE-02-2026-08-27,2026-08-27,MINE-02,2.6,38.2,83.2,0.17,CLEAR
WX-MINE-03-2026-08-27,2026-08-27,MINE-03,2.9,39.9,37.5,0.26,CLEAR
WX-MINE-04-2026-08-27,2026-08-27,MINE-04,15.7,32.4,42.7,0.33,LIGHT RAIN
WX-MINE-01-2026-08-28,2026-08-28,MINE-01,62.7,26.2,75.7,0.7,HEAVY RAIN
WX-MINE-02-2026-08-28,2026-08-28,MINE-02,80.9,30.4,44.6,0.88,HEAVY RAIN
WX-MINE-03-2026-08-28,2026-08-28,MINE-03,79.8,35.4,55.1,0.91,HEAVY RAIN
WX-MINE-04-2026-08-28,2026-08-28,MINE-04,0.1,26.1,57.2,0.19,CLEAR
WX-MINE-01-2026-08-29,2026-08-29,MINE-01,2.5,22.6,36.4,0.17,CLEAR
WX-MINE-02-2026-08-29,2026-08-29,MINE-02,73.8,24.9,57.4,0.82,HEAVY RAIN
WX-MINE-03-2026-08-29,2026-08-29,MINE-03,2.9,25.4,40.5,0.21,CLEAR
WX-MINE-04-2026-08-29,2026-08-29,MINE-04,48.6,23.3,88.3,0.6,HEAVY RAIN
WX-MINE-01-2026-08-30,2026-08-30,MINE-01,86.9,30.8,82.1,0.95,HEAVY RAIN
WX-MINE-02-2026-08-30,2026-08-30,MINE-02,53.1,40.0,49.1,0.62,HEAVY RAIN
WX-MINE-03-2026-08-30,2026-08-30,MINE-03,91.6,35.4,40.3,0.95,HEAVY RAIN
WX-MINE-04-2026-08-30,2026-08-30,MINE-04,2.3,24.5,63.3,0.25,CLEAR
WX-MINE-01-2026-08-31,2026-08-31,MINE-01,67.7,36.9,74.4,0.74,HEAVY RAIN
WX-MINE-02-2026-08-31,2026-08-31,MINE-02,35.0,27.0,75.2,0.47,LIGHT RAIN
WX-MINE-03-2026-08-31,2026-08-31,MINE-03,1.8,33.8,63.4,0.26,CLEAR
WX-MINE-04-2026-08-31,2026-08-31,MINE-04,87.0,28.6,55.6,0.89,HEAVY RAIN
WX-MINE-01-2026-09-01,2026-09-01,MINE-01,3.4,37.0,79.0,0.24,CLEAR
WX-MINE-02-2026-09-01,2026-09-01,MINE-02,3.9,22.3,69.9,0.27,CLEAR
WX-MINE-03-2026-09-01,2026-09-01,MINE-03,46.7,22.2,61.4,0.62,HEAVY RAIN
WX-MINE-04-2026-09-01,2026-09-01,MINE-04,84.6,41.4,57.3,0.95,HEAVY RAIN
WX-MINE-01-2026-09-02,2026-09-02,MINE-01,36.0,30.8,76.0,0.52,LIGHT RAIN
WX-MINE-02-2026-09-02,2026-09-02,MINE-02,42.0,41.9,45.2,0.53,HEAVY RAIN
WX-MINE-03-2026-09-02,2026-09-02,MINE-03,3.1,31.1,40.3,0.26,CLEAR
WX-MINE-04-2026-09-02,2026-09-02,MINE-04,1.1,37.6,58.5,0.16,CLEAR
WX-MINE-01-2026-09-03,2026-09-03,MINE-01,22.6,41.5,80.7,0.35,LIGHT RAIN
WX-MINE-02-2026-09-03,2026-09-03,MINE-02,0.5,29.0,59.9,0.21,CLEAR
WX-MINE-03-2026-09-03,2026-09-03,MINE-03,3.9,41.4,45.0,0.26,CLEAR
WX-MINE-04-2026-09-03,2026-09-03,MINE-04,2.0,24.8,72.4,0.24,CLEAR
WX-MINE-01-2026-09-04,2026-09-04,MINE-01,74.6,32.5,77.9,0.83,HEAVY RAIN
WX-MINE-02-2026-09-04,2026-09-04,MINE-02,18.8,32.7,64.7,0.38,LIGHT RAIN
WX-MINE-03-2026-09-04,2026-09-04,MINE-03,0.7,25.2,72.4,0.22,CLEAR
WX-MINE-04-2026-09-04,2026-09-04,MINE-04,0.9,40.6,74.4,0.21,CLEAR
WX-MINE-01-2026-09-05,2026-09-05,MINE-01,1.7,26.0,37.7,0.26,CLEAR
WX-MINE-02-2026-09-05,2026-09-05,MINE-02,46.2,32.4,58.2,0.58,HEAVY RAIN
WX-MINE-03-2026-09-05,2026-09-05,MINE-03,72.7,28.0,39.1,0.83,HEAVY RAIN
WX-MINE-04-2026-09-05,2026-09-05,MINE-04,0.8,36.7,67.7,0.16,CLEAR
WX-MINE-01-2026-09-06,2026-09-06,MINE-01,0.6,31.6,43.8,0.25,CLEAR
WX-MINE-02-2026-09-06,2026-09-06,MINE-02,3.9,29.8,43.8,0.22,CLEAR
WX-MINE-03-2026-09-06,2026-09-06,MINE-03,34.9,29.0,47.4,0.54,LIGHT RAIN
WX-MINE-04-2026-09-06,2026-09-06,MINE-04,47.1,36.5,67.2,0.61,HEAVY RAIN
WX-MINE-01-2026-09-07,2026-09-07,MINE-01,26.4,27.5,53.0,0.43,LIGHT RAIN
WX-MINE-02-2026-09-07,2026-09-07,MINE-02,56.9,37.4,67.9,0.65,HEAVY RAIN
WX-MINE-03-2026-09-07,2026-09-07,MINE-03,80.8,32.8,68.6,0.84,HEAVY RAIN
WX-MINE-04-2026-09-07,2026-09-07,MINE-04,3.0,36.4,83.1,0.27,CLEAR
WX-MINE-01-2026-09-08,2026-09-08,MINE-01,82.0,27.1,69.5,0.88,HEAVY RAIN
WX-MINE-02-2026-09-08,2026-09-08,MINE-02,71.8,39.3,61.8,0.78,HEAVY RAIN
WX-MINE-03-2026-09-08,2026-09-08,MINE-03,22.1,36.6,87.8,0.42,LIGHT RAIN
WX-MINE-04-2026-09-08,2026-09-08,MINE-04,83.0,31.9,73.6,0.88,HEAVY RAIN
WX-MINE-01-2026-09-09,2026-09-09,MINE-01,23.4,37.4,81.3,0.42,LIGHT RAIN
WX-MINE-02-2026-09-09,2026-09-09,MINE-02,2.6,28.6,71.7,0.2,CLEAR
WX-MINE-03-2026-09-09,2026-09-09,MINE-03,16.0,36.3,61.7,0.34,LIGHT RAIN
WX-MINE-04-2026-09-09,2026-09-09,MINE-04,49.7,27.3,89.9,0.65,HEAVY RAIN
WX-MINE-01-2026-09-10,2026-09-10,MINE-01,63.5,33.3,68.4,0.77,HEAVY RAIN
WX-MINE-02-2026-09-10,2026-09-10,MINE-02,0.2,24.2,81.1,0.22,CLEAR
WX-MINE-03-2026-09-10,2026-09-10,MINE-03,22.6,41.3,48.1,0.4,LIGHT RAIN
WX-MINE-04-2026-09-10,2026-09-10,MINE-04,2.4,38.3,74.5,0.17,CLEAR
WX-MINE-01-2026-09-11,2026-09-11,MINE-01,50.2,31.2,82.5,0.57,HEAVY RAIN
WX-MINE-02-2026-09-11,2026-09-11,MINE-02,79.4,36.9,58.7,0.9,HEAVY RAIN
WX-MINE-03-2026-09-11,2026-09-11,MINE-03,29.5,34.6,53.1,0.43,LIGHT RAIN
WX-MINE-04-2026-09-11,2026-09-11,MINE-04,17.3,31.1,84.0,0.33,LIGHT RAIN
WX-MINE-01-2026-09-12,2026-09-12,MINE-01,1.4,41.3,50.2,0.24,CLEAR
WX-MINE-02-2026-09-12,2026-09-12,MINE-02,70.9,34.7,77.3,0.76,HEAVY RAIN
WX-MINE-03-2026-09-12,2026-09-12,MINE-03,84.1,35.0,75.7,0.93,HEAVY RAIN
WX-MINE-04-2026-09-12,2026-09-12,MINE-04,0.7,32.0,39.9,0.19,CLEAR
WX-MINE-01-2026-09-13,2026-09-13,MINE-01,79.4,41.3,52.4,0.84,HEAVY RAIN
WX-MINE-02-2026-09-13,2026-09-13,MINE-02,0.4,30.1,69.2,0.22,CLEAR
WX-MINE-03-2026-09-13,2026-09-13,MINE-03,0.8,39.1,61.7,0.19,CLEAR
WX-MINE-04-2026-09-13,2026-09-13,MINE-04,43.9,25.2,44.3,0.52,HEAVY RAIN
WX-MINE-01-2026-09-14,2026-09-14,MINE-01,39.8,32.1,70.3,0.51,LIGHT RAIN
WX-MINE-02-2026-09-14,2026-09-14,MINE-02,29.2,34.4,39.2,0.4,LIGHT RAIN
WX-MINE-03-2026-09-14,2026-09-14,MINE-03,3.7,35.3,81.9,0.2,CLEAR
WX-MINE-04-2026-09-14,2026-09-14,MINE-04,43.3,24.7,56.2,0.6,HEAVY RAIN
WX-MINE-01-2026-09-15,2026-09-15,MINE-01,3.5,38.0,68.7,0.28,CLEAR
WX-MINE-02-2026-09-15,2026-09-15,MINE-02,33.0,38.5,48.5,0.44,LIGHT RAIN
WX-MINE-03-2026-09-15,2026-09-15,MINE-03,0.1,26.5,73.2,0.17,CLEAR
WX-MINE-04-2026-09-15,2026-09-15,MINE-04,1.8,38.2,43.0,0.19,CLEAR
WX-MINE-01-2026-09-16,2026-09-16,MINE-01,3.4,31.7,59.1,0.23,CLEAR
WX-MINE-02-2026-09-16,2026-09-16,MINE-02,0.8,25.7,63.5,0.2,CLEAR
WX-MINE-03-2026-09-16,2026-09-16,MINE-03,87.2,29.7,49.4,0.95,HEAVY RAIN
WX-MINE-04-2026-09-16,2026-09-16,MINE-04,79.1,30.6,55.0,0.9,HEAVY RAIN
WX-MINE-01-2026-09-17,2026-09-17,MINE-01,58.2,23.5,73.1,0.67,HEAVY RAIN
WX-MINE-02-2026-09-17,2026-09-17,MINE-02,2.8,37.9,66.8,0.18,CLEAR
WX-MINE-03-2026-09-17,2026-09-17,MINE-03,3.9,36.2,64.4,0.19,CLEAR
WX-MINE-04-2026-09-17,2026-09-17,MINE-04,0.9,29.0,73.6,0.26,CLEAR
WX-MINE-01-2026-09-18,2026-09-18,MINE-01,0.9,27.4,81.0,0.2,CLEAR
WX-MINE-02-2026-09-18,2026-09-18,MINE-02,62.3,23.3,89.8,0.67,HEAVY RAIN
WX-MINE-03-2026-09-18,2026-09-18,MINE-03,67.0,39.9,61.2,0.78,HEAVY RAIN
WX-MINE-04-2026-09-18,2026-09-18,MINE-04,43.4,41.1,50.2,0.54,HEAVY RAIN
WX-MINE-01-2026-09-19,2026-09-19,MINE-01,0.1,34.0,58.7,0.23,CLEAR
WX-MINE-02-2026-09-19,2026-09-19,MINE-02,46.7,35.2,52.0,0.61,HEAVY RAIN
WX-MINE-03-2026-09-19,2026-09-19,MINE-03,33.6,38.0,62.9,0.47,LIGHT RAIN
WX-MINE-04-2026-09-19,2026-09-19,MINE-04,3.9,33.7,82.5,0.28,CLEAR
WX-MINE-01-2026-09-20,2026-09-20,MINE-01,75.4,33.7,77.6,0.79,HEAVY RAIN
WX-MINE-02-2026-09-20,2026-09-20,MINE-02,48.1,25.2,45.7,0.65,HEAVY RAIN
WX-MINE-03-2026-09-20,2026-09-20,MINE-03,4.0,38.7,36.6,0.28,CLEAR
WX-MINE-04-2026-09-20,2026-09-20,MINE-04,1.3,23.9,57.2,0.23,CLEAR
